Market Price,Rarity_Common,Rarity_Holo Rare,Rarity_Prism Rare,Rarity_Promo,Rarity_Rare,Rarity_Rare Ace,Rarity_Rare BREAK,Rarity_Secret Rare,Rarity_Shiny Holo Rare,Rarity_Ultra Rare,Rarity_Uncommon,Card Type_Item,Card Type_Pokemon,Card Type_Stadium,Card Type_Supporter,Card Type_Tool
0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
144.18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
141.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
108.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
90.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
86.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
81.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
80.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
74.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
70.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
69.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
62.53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
60.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
54.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
50.04,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
49.29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
46.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
42.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.62,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
39.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
39.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
38.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
38.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.91,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32.85,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32.07,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
30.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
29.49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
28.14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27.79,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27.51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
27.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
27.27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
26.72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26.49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26.08,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
25.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
24.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.57,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20.86,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.44,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
20.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
19.96,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
19.68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19.62,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
18.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
18.92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18.72,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
17.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
17.42,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
17.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16.14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
16.06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.54,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15.51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
15.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
14.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14.43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
14.11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.98,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
13.69,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13.62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13.57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
12.94,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
12.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.84,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
11.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.76,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
10.22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9.87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.59,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
